   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 100   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0 100   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 100
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 100   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0 100 100   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0 100 100   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0 100   0   0   0 100
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0 100 100   0   0   0   0
   0   0 100   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0 100   0   0   0   0   0
   0   0   0   0 100   0   0   0   0   0   0   0   0 100 100   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0 100   0   0   0   0   0
   0   0   0   0   0 100   0   0   0   0   0   0 100 100 100   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0 100 100   0   0   0   0   0
   0   0   0   0 100   0   0   0   0   0   0   0 100 100 100   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0 100 100   0   0   0   0   0
   0   0   0   0   0   0   0   0   0 100 100 100 100 100   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0 100   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0 100 100 100 100   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0 100   0   0   0   0   0   0
   0   0   0   0   0   0   0   0 100 100 100 100 100   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0 100 100   0   0   0   0   0   0
   0   0   0   0   0   0   0   0 100 100   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0 100 100   0   0   0   0   0   0
   0   0   0   0   0   0   0 100 100 100   0   0   0   0   0   0   0   0   0
   0   0   0   0 100   0   0   0   0   0   0 100 100 100   0   0   0   0   0
   0   0   0   0   0   0   0 100 100 100   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0 100 100 100   0   0   0   0   0
   0   0   0   0   0   0   0 100 100   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0 100 100 100   0   0   0   0   0
   0   0   0   0   0   0   0 100 100   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0 100   0   0   0   0   0 100 100 100   0   0   0   0   0
   0   0   0   0   0   0   0 100 100   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0 100   0   0   0   0 100 100 100   0   0   0   0   0
   0   0   0   0   0   0 100 100 100   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0 100   0   0   0 100 100 100   0   0   0   0   0
   0   0   0   0   0   0 100 100 100   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0 100 100   0   0 100 100 100   0   0   0   0   0
   0   0   0   0   0 100 100 100   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0 100 100   0 100 100 100   0   0   0   0   0
   0   0   0   0 100 100 100 100   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0 100 100 100 100 100 100 100 100   0   0   0   0   0
   0   0 100 100 100 100 100   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0 100 100 100 100 100 100 100 100   0   0   0   0   0   0
 100 100 100 100 100 100   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0 100 100 100 100 100 100 100   0   0   0   0   0 100
 100 100 100 100 100   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0 100 100 100 100 100 100 100   0   0 100 100 100
 100 100   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0 100 100 100 100 100 100 100 100 100 100
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0 100 100 100 100 100 100 100 100 100
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0 100 100 100 100 100 100 100
 100   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0 100   0   0 100 100 100
 100   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0 100   0 100 100 100
   0   0   0   0 100 100   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0 100   0   0   0   0   0   0   0   0 100
 100 100   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 100 100 100 100
 100 100 100   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 100 100
 100 100 100 100 100   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 100
 100 100 100 100 100 100   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 100
 100 100 100 100 100 100   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 100
 100 100 100 100 100 100 100   0 100   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 100 100 100
 100 100 100 100 100 100 100 100 100   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 100 100 100
 100 100 100 100 100 100 100 100   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 100 100 100
 100 100 100   0 100 100 100 100 100   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 100 100 100 100
 100 100   0   0   0 100 100   0 100   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0 100 100 100 100 100 100 100 100
 100 100   0   0   0   0   0   0 100 100 100   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0 100 100 100 100 100 100 100 100
   0   0   0   0   0   0   0   0   0 100 100   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0  99 100 100 100 100 100 100 100 100   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0  75  89  98 100 100 100 100 100   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0  26  78  98 101 100 100   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   1  74 101 100   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0  50 103   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0

